Pelvis,SpineNavel,SpineChest,Neck,ClavicleLeft,ShoulderLeft,ElbowLeft,WristLeft,HandLeft,HandTipLeft,ThumbLeft,ClavicleRight,ShoulderRight,ElbowRight,WristRight,HandRight,HandTipRight,ThumbRight,HipLeft,KneeLeft,AnkleLeft,FootLeft,HipRight,KneeRight,AnkleRight,FootRight,Head,Nose,EyeLeft,EarLeft,EyeRight,EarRight
0.070832536 0.23553215 1.4323285,0.07599344 0.062197477 1.3960735,0.08420567 -0.07352814 1.3564427,0.05944444 -0.28667638 1.3356127,0.08446965 -0.2566914 1.3646591,0.1686989 -0.2467175 1.4784886,0.17807354 -0.0081397295 1.6137507,0.27745306 0.1994624 1.605295,0.32135925 0.2808558 1.6295999,0.3416757 0.27334607 1.5245085,0.31723663 0.26360208 1.5045333,0.041106943 -0.24619237 1.3149066,-0.030130804 -0.18675236 1.2230014,-0.027563259 0.09135763 1.2517681,0.13273972 0.24929944 1.190488,0.22082934 0.28483814 1.2302042,0.22545482 0.21775267 1.1489522,0.22748506 0.18993974 1.1856642,0.15563822 0.23147586 1.4637936,0.081636 0.621926 1.453222,0.010091178 0.96787286 1.5930316,0.043853868 1.0982372 1.4646839,-0.0056404844 0.2391899 1.403955,-0.021279082 0.631963 1.460383,-0.04898943 0.9596697 1.6584686,-0.044830482 1.1046036 1.5675166,0.060257666 -0.3660905 1.3190991,0.12105095 -0.40794304 1.1776267,0.12850428 -0.44329205 1.2198666,0.13584557 -0.4327096 1.3450933,0.083140016 -0.4378264 1.1952134,-0.015266046 -0.42724392 1.2796649
0.07179036 0.23683211 1.4257251,0.07418487 0.062765494 1.3965789,0.080235995 -0.073131666 1.359071,0.060125932 -0.28577042 1.3363408,0.08502351 -0.25564128 1.3650448,0.17706011 -0.24679156 1.4720658,0.18490309 -0.023321465 1.6293781,0.30720153 0.16057688 1.5670917,0.37009713 0.21120663 1.6176555,0.35866308 0.25163063 1.5193518,0.38937375 0.18487345 1.4681717,0.040419158 -0.24565151 1.3166344,-0.027064446 -0.18954447 1.220579,-0.05086404 0.08750072 1.237375,0.14996903 0.19386306 1.1889007,0.23961258 0.20116252 1.2382233,0.27376094 0.14227812 1.1581721,0.24445608 0.13762498 1.2128751,0.15853657 0.2339083 1.4503132,0.080297865 0.62217647 1.4504704,0.018671103 0.9700483 1.5863643,0.026113283 1.0999478 1.4543669,-0.006432511 0.23946863 1.4035529,-0.020031549 0.63050973 1.462187,-0.03145487 0.9558394 1.6630359,-0.034094717 1.1032152 1.5772879,0.062422093 -0.36465424 1.3189198,0.11528162 -0.40699974 1.1750907,0.122537434 -0.44323754 1.2163302,0.13521263 -0.43513963 1.3408471,0.076756544 -0.43512684 1.1936585,-0.017285798 -0.42107338 1.2817575
0.07561407 0.22794117 1.4170142,0.07613769 0.05756636 1.3804682,0.07849247 -0.07699761 1.3445103,0.058038715 -0.28765947 1.3315394,0.083646014 -0.25677967 1.3576655,0.17515919 -0.23536411 1.4609196,0.19796613 -0.012424201 1.6113442,0.2799493 0.19601001 1.6452887,0.2880886 0.28842467 1.6607413,0.24584427 0.32643056 1.5718073,0.25684154 0.284811 1.5454125,0.037811343 -0.2488829 1.31122,-0.045541633 -0.19305377 1.2310061,-0.04497544 0.08159758 1.2169094,0.17691137 0.09330494 1.1598576,0.22172901 0.09222534 1.2506598,0.27995214 0.03836801 1.1837957,0.2708487 0.05688334 1.2374343,0.16139069 0.22316955 1.4404881,0.07792239 0.60516685 1.4391408,0.007902205 0.9498651 1.5653249,0.011776742 1.0743107 1.4312401,-0.0017344803 0.23224394 1.3958468,-0.021690665 0.6185855 1.4497334,-0.045871936 0.93029016 1.661514,-0.056359686 1.0802529 1.5857365,0.05973763 -0.36618096 1.3175007,0.11787996 -0.40400454 1.1767128,0.12572882 -0.43973637 1.2173368,0.13442248 -0.4322276 1.3406224,0.080818586 -0.43382806 1.1937587,-0.014972452 -0.4254617 1.2782004
0.0756592 0.22408968 1.4156492,0.07576239 0.0550749 1.3783232,0.077811174 -0.078331396 1.3416327,0.057560336 -0.28760344 1.3289253,0.08308478 -0.25690386 1.3547593,0.17643222 -0.23297307 1.4545028,0.20430456 -0.0065565705 1.5953528,0.28134555 0.2018489 1.6309466,0.2864881 0.2916574 1.6561602,0.24424139 0.35598174 1.5849731,0.24682513 0.28647697 1.5366566,0.037364125 -0.24910638 1.3088064,-0.04554735 -0.19380294 1.2291418,-0.029804634 0.07782854 1.2047703,0.18562107 0.03365841 1.145055,0.2635756 -0.00034590065 1.1987681,0.26877907 -0.03150077 1.1006846,0.25905022 -0.019562654 1.2016134,0.16087759 0.21901949 1.4388429,0.081963114 0.59928876 1.4340394,0.011715919 0.94354063 1.5537851,0.016633421 1.0615162 1.4156102,-0.0011859761 0.22866169 1.3947344,-0.021496825 0.61253774 1.4472457,-0.048848093 0.9179704 1.663255,-0.060265534 1.0674449 1.5891554,0.05923528 -0.3656058 1.3150085,0.11551817 -0.40373656 1.1747134,0.1230986 -0.43940014 1.2149568,0.13266537 -0.43226308 1.337369,0.07841567 -0.43287975 1.1918491,-0.016041882 -0.42340013 1.2763842
0.07808168 0.22874428 1.4124379,0.07760292 0.060555935 1.3753928,0.078443415 -0.07284707 1.3413452,0.062033102 -0.28110945 1.3245952,0.08691421 -0.25062537 1.350871,0.18820769 -0.22424962 1.4407985,0.21862374 -0.0006738603 1.5831027,0.28406167 0.20783989 1.6317753,0.28418493 0.29738504 1.6567189,0.23113424 0.33507687 1.575201,0.24663632 0.28074828 1.5310006,0.04121972 -0.2427851 1.305365,-0.04076893 -0.19038907 1.223823,-0.017885955 0.07894623 1.1952803,0.1829899 -0.0075320904 1.1354747,0.26302913 -0.0669475 1.1444603,0.19408682 -0.03152518 1.0773469,0.22185749 -0.0982623 1.1317908,0.16309121 0.22360384 1.4346774,0.094580725 0.60372347 1.4474611,0.025067188 0.94930804 1.5576681,0.03143449 1.0623416 1.4166449,0.0014248417 0.23337965 1.3923837,-0.021285454 0.61521983 1.4444319,-0.05151223 0.9180462 1.6604732,-0.063864216 1.0687786 1.5911084,0.06507778 -0.35838866 1.3092086,0.119392835 -0.40620384 1.1720036,0.12804225 -0.4384259 1.2145047,0.13937202 -0.4219108 1.3352315,0.08314435 -0.4342642 1.1918291,-0.00962932 -0.41958314 1.2765306
0.080451496 0.22939953 1.4094734,0.07994024 0.06065771 1.3714992,0.080581315 -0.07333654 1.3373644,0.06402704 -0.2826315 1.3223954,0.088998355 -0.25179195 1.3485386,0.18963194 -0.22344227 1.4395149,0.21795155 0.0028016567 1.5801854,0.28213596 0.21296877 1.6278542,0.28377226 0.30208418 1.6556201,0.23538926 0.35241055 1.5775142,0.2501096 0.2831148 1.5248597,0.043163426 -0.2443073 1.3027145,-0.041102223 -0.19359916 1.221574,-0.0017248392 0.07417205 1.1859927,0.16513959 -0.069169074 1.1271713,0.20934454 -0.15907018 1.1353842,0.17085402 -0.1661968 1.040145,0.15772244 -0.16887823 1.1272397,0.1657884 0.22408889 1.4319228,0.09899366 0.6059283 1.4512932,0.030611657 0.9530006 1.5628703,0.036010183 1.0644753 1.4195824,0.0034994483 0.23418836 1.3892298,-0.021126142 0.6171828 1.4442109,-0.052244976 0.9205647 1.662123,-0.06637741 1.0723732 1.5937275,0.06706834 -0.36038026 1.3076413,0.13105011 -0.40468955 1.1726876,0.13633999 -0.4384532 1.2148383,0.13903935 -0.42576542 1.337056,0.09305624 -0.43307772 1.1890128,-0.0059098154 -0.41996917 1.2675551
0.08112934 0.22894919 1.4081154,0.08079576 0.059952736 1.3699758,0.08161341 -0.07421243 1.3355954,0.06542191 -0.28390256 1.3208923,0.09032257 -0.25292897 1.3470864,0.19045609 -0.22365619 1.4386674,0.2156663 0.0045370013 1.57761,0.2786182 0.21617043 1.6220725,0.27945372 0.30564016 1.6492445,0.23159485 0.3591481 1.5727153,0.24695572 0.28368336 1.5174925,0.044503395 -0.24558178 1.3010719,-0.03995535 -0.19589399 1.2191746,0.009613283 0.06970315 1.1771703,0.16336975 -0.089147985 1.1210786,0.19957073 -0.18308371 1.1226768,0.1688296 -0.21929578 1.0311271,0.15327537 -0.19099692 1.1163898,0.16659224 0.22369029 1.4306701,0.10437765 0.6073543 1.4387363,0.034992613 0.9561335 1.5463288,0.046792686 1.0668278 1.4024426,0.004063681 0.23369138 1.3877769,-0.021001203 0.617214 1.4433719,-0.05316031 0.92035526 1.662525,-0.0676483 1.0725335 1.5943544,0.06863383 -0.36179686 1.3062426,0.13610514 -0.4049854 1.1723334,0.14078243 -0.43894213 1.2145163,0.14065915 -0.42675444 1.3370178,0.097962216 -0.43384156 1.187717,-0.0030004047 -0.42197403 1.2642273
0.081673265 0.22849594 1.4072714,0.081599906 0.059003398 1.3686866,0.08259541 -0.07557997 1.3340689,0.067266874 -0.28607714 1.3198086,0.09209822 -0.25482935 1.3460338,0.19185469 -0.22412762 1.438264,0.21285576 0.0064204186 1.5757552,0.27354252 0.22010557 1.6172966,0.27438748 0.3100394 1.6440152,0.22713834 0.37051883 1.5719447,0.24367845 0.28583437 1.5106232,0.046126835 -0.24776612 1.2998148,-0.039217412 -0.19913843 1.2175303,0.016092543 0.06552723 1.1710628,0.1610362 -0.10277453 1.1159546,0.19034368 -0.19891727 1.1058137,0.1513564 -0.22011715 1.0123267,0.14547068 -0.20343897 1.1031529,0.16740909 0.2232911 1.4299718,0.10678016 0.60825086 1.4467335,0.039770916 0.95743513 1.5587442,0.049615283 1.0693486 1.4148802,0.004361488 0.23318937 1.3868014,-0.02126884 0.61760795 1.4450152,-0.0537771 0.9209785 1.665956,-0.06891748 1.0738969 1.598202,0.07083686 -0.36425334 1.305299,0.13999555 -0.40702018 1.1715035,0.14389412 -0.4414502 1.2136174,0.14223692 -0.43017417 1.3366103,0.101324454 -0.4358216 1.186208,-0.00089419255 -0.42379606 1.2617314
0.08191632 0.22819223 1.4071699,0.08182262 0.05860436 1.3685634,0.08276444 -0.076088384 1.3340559,0.06750142 -0.28675902 1.3205411,0.09239488 -0.25539196 1.3466136,0.19227204 -0.22344977 1.4384093,0.21153462 0.0096010715 1.5721819,0.27206436 0.22458616 1.6074655,0.27211833 0.3159657 1.6289684,0.22464985 0.3689631 1.5512838,0.24220118 0.28390405 1.4970756,0.04628057 -0.2485055 1.3004581,-0.03960769 -0.20052053 1.21825,0.018392932 0.063124016 1.1684655,0.15851945 -0.109807104 1.1147127,0.18313175 -0.20731099 1.1045196,0.14201634 -0.22753754 1.0116663,0.13860804 -0.21008036 1.1022807,0.1677099 0.22298248 1.4298466,0.10809095 0.6081273 1.4506081,0.042447634 0.9567677 1.5657754,0.051217884 1.069685 1.4224972,0.0045524687 0.23289008 1.3867214,-0.021082792 0.6174887 1.4452114,-0.053542964 0.92089784 1.6664678,-0.068895996 1.0739307 1.5987859,0.071078286 -0.36502627 1.3062806,0.1406019 -0.40779087 1.1725705,0.14434937 -0.4422756 1.2146931,0.14236163 -0.43108284 1.3377584,0.101838 -0.43657848 1.1871543,-0.00063470006 -0.42449418 1.2624451
0.0819031 0.22814488 1.406945,0.08176573 0.05856605 1.3683693,0.08266258 -0.07612896 1.3339199,0.0673319 -0.28679007 1.3206327,0.092251085 -0.25540626 1.3466525,0.19216406 -0.22309005 1.4382591,0.21093176 0.0107402215 1.5706865,0.27138826 0.22604397 1.6039656,0.27125746 0.31769052 1.6242611,0.22369014 0.36959216 1.545913,0.24131787 0.28441796 1.4929844,0.04610895 -0.24855456 1.3005278,-0.03984764 -0.20067663 1.2183467,0.019117728 0.06262116 1.1679994,0.15788895 -0.11136712 1.1142296,0.18164924 -0.20898902 1.1032634,0.14001788 -0.22871605 1.010543,0.13748449 -0.21190888 1.1002444,0.16769296 0.22292152 1.4296014,0.10945478 0.60835826 1.4480796,0.044056132 0.9576769 1.5612043,0.0544214 1.069922 1.4175258,0.004542604 0.23285502 1.3865148,-0.021002313 0.61744463 1.4448698,-0.053465955 0.920871 1.6660442,-0.06880747 1.0738693 1.5983193,0.07087601 -0.3650658 1.3064507,0.13997427 -0.4074214 1.1724068,0.14373396 -0.4420937 1.2143677,0.1420617 -0.43142816 1.3374734,0.101176515 -0.43617296 1.186956,-0.0010804571 -0.4241608 1.2625316
0.08928198 0.2301473 1.4122239,0.08555062 0.05953838 1.3815218,0.08498289 -0.07514493 1.3487403,0.069350205 -0.28467184 1.3293619,0.09382273 -0.25419942 1.3565978,0.19775052 -0.22096533 1.4426031,0.18286555 0.011459171 1.5763509,0.25395977 0.21694824 1.5169213,0.23564543 0.3086326 1.5128219,0.22514111 0.34331635 1.4142566,0.21721429 0.27053076 1.4092429,0.048651394 -0.24593768 1.3100247,-0.03389429 -0.19652712 1.2258763,0.02300962 0.06505054 1.1690841,0.14058597 -0.12707241 1.1320544,0.16815147 -0.2130894 1.0873903,0.13879296 -0.25055623 0.995796,0.14864889 -0.20217788 1.0241431,0.17445135 0.22401918 1.4359262,0.10726302 0.6070461 1.4233295,0.028940707 0.9507042 1.5417753,0.03733631 1.0651743 1.400438,0.012481019 0.2356733 1.3908503,-0.02059051 0.61908054 1.445275,-0.06399943 0.91899484 1.6674371,-0.075007215 1.0689511 1.5935899,0.072914526 -0.362299 1.3131101,0.13749148 -0.39900744 1.1757358,0.14121217 -0.4359028 1.2155362,0.14266393 -0.4319616 1.3386722,0.09835208 -0.4273612 1.1896117,-0.0014607422 -0.41675898 1.2679683
0.09141705 0.22842468 1.412126,0.08577215 0.058017433 1.3801329,0.08437339 -0.07584619 1.3439064,0.06407486 -0.2852671 1.3266759,0.089443825 -0.25505674 1.3534207,0.19232601 -0.22820707 1.4429533,0.18001674 0.012531564 1.5616835,0.27191865 0.19582792 1.4677716,0.23739691 0.27998263 1.4899808,0.21619067 0.3331441 1.4018694,0.20624405 0.26943257 1.391925,0.044033475 -0.24626179 1.3071327,-0.036096722 -0.19501865 1.2216588,0.018470582 0.069586396 1.1772976,0.13944218 -0.11714743 1.1257693,0.18440694 -0.18583836 1.0672581,0.18377054 -0.24129032 0.98013437,0.17224398 -0.17586547 1.0131584,0.17665349 0.22122252 1.4354482,0.1033043 0.60328984 1.4488146,0.025491126 0.95125777 1.5549588,0.037433088 1.058144 1.4079347,0.014555603 0.23491919 1.3910953,-0.02052394 0.6183784 1.445286,-0.06113365 0.9168255 1.6702538,-0.07075647 1.0671041 1.5966786,0.065833695 -0.36314234 1.3111365,0.13462988 -0.39877987 1.1754498,0.13797495 -0.4356018 1.2153887,0.136161 -0.43157235 1.3385786,0.09563524 -0.42783433 1.18834,-0.006400425 -0.4189695 1.2641102
0.08445133 0.23186655 1.4061471,0.083034955 0.061477304 1.370721,0.08308169 -0.07383755 1.3383389,0.062010452 -0.28428504 1.327233,0.08765356 -0.2532916 1.3530811,0.19056457 -0.22646534 1.443286,0.18197094 0.02103278 1.5497906,0.28469366 0.19596384 1.4495885,0.237128 0.27022055 1.4819522,0.21326049 0.3351745 1.402438,0.20408058 0.26874465 1.3913194,0.041951448 -0.24567524 1.3065715,-0.039626785 -0.1961021 1.2208616,0.0115882605 0.07124375 1.1841,0.14136805 -0.108871505 1.127414,0.18283947 -0.15857434 1.0496991,0.18552144 -0.21747395 0.9645006,0.16416487 -0.1581941 1.0121956,0.17002943 0.22624855 1.4297465,0.106919646 0.6087231 1.4771674,0.038002335 0.96197104 1.5760021,0.054517016 1.0674106 1.427649,0.0072818026 0.23693256 1.3848665,-0.021062046 0.62109226 1.4465772,-0.057215992 0.92286897 1.6698974,-0.06492704 1.0743687 1.5973693,0.06347807 -0.36283743 1.3139117,0.13098392 -0.39994675 1.1773897,0.13434109 -0.4367078 1.2176235,0.13362557 -0.43200204 1.3412007,0.091705985 -0.42865974 1.1908114,-0.009913396 -0.4184106 1.2676545
0.0859848 0.22948937 1.408298,0.08148063 0.06041296 1.3776411,0.08087199 -0.07264623 1.3433043,0.0615809 -0.28023225 1.3262233,0.08768792 -0.25021377 1.3516704,0.20033439 -0.22146049 1.4255251,0.20247334 0.015799746 1.5463301,0.2811779 0.19614057 1.4404006,0.24255297 0.2615144 1.4937111,0.22468397 0.3335421 1.4206941,0.2050535 0.26848415 1.3920444,0.040551737 -0.24165857 1.3079762,-0.042559706 -0.19251926 1.2259212,-0.0025792979 0.073516205 1.1909173,0.15228574 -0.07941657 1.1289575,0.20025012 -0.11537543 1.0490484,0.1993451 -0.17317194 0.96460485,0.1714605 -0.12490438 1.0113639,0.17017548 0.22285697 1.4325072,0.10077522 0.60209954 1.4442585,0.018939339 0.9451016 1.5516808,0.033782367 1.0575519 1.4112716,0.010066353 0.2354701 1.3864676,-0.020683387 0.6155599 1.4416542,-0.06256698 0.91479397 1.6595206,-0.068196744 1.062356 1.5835425,0.063200325 -0.3573141 1.3104061,0.12138647 -0.4058826 1.1754042,0.12655813 -0.43892023 1.2177135,0.13306075 -0.42443395 1.3388206,0.083075546 -0.4323957 1.1931304,-0.012535118 -0.41442788 1.2735772
0.082150996 0.2286427 1.4063003,0.075708754 0.06075017 1.371718,0.07045179 -0.07354286 1.344439,0.056203093 -0.2807057 1.3230788,0.08182112 -0.25065333 1.348801,0.19688815 -0.22516258 1.4195272,0.20694184 0.005725593 1.5506325,0.2782945 0.19038306 1.4479527,0.25199306 0.25461924 1.5092238,0.23511046 0.34269646 1.4567688,0.21099547 0.27614594 1.4101925,0.034020115 -0.2423724 1.3059831,-0.04931554 -0.1925703 1.2249643,-0.016029127 0.07482141 1.1987102,0.16654989 -0.042528883 1.1363114,0.21753593 -0.06256289 1.0530225,0.19979855 -0.109351896 0.9639998,0.1953615 -0.09719933 1.0406864,0.1664049 0.2206927 1.4292011,0.097866185 0.59911495 1.4455107,0.018475898 0.94393384 1.5461329,0.03475489 1.0611999 1.410377,0.0061755404 0.23581158 1.3856497,-0.021015998 0.6150333 1.4430925,-0.05487981 0.9165935 1.6578121,-0.05816248 1.0663774 1.5869642,0.059550576 -0.35720226 1.3055862,0.116292074 -0.41578227 1.1743608,0.12177943 -0.44550565 1.2188888,0.1294016 -0.42204323 1.3382581,0.07817553 -0.44074386 1.1943284,-0.016466029 -0.41660443 1.2738935
0.08087001 0.22827028 1.4077888,0.07437782 0.06026189 1.3737577,0.0690466 -0.074144706 1.3470379,0.05462129 -0.28133243 1.3259795,0.08002018 -0.25127205 1.3519113,0.19399986 -0.22664666 1.4246831,0.20404162 0.0029033872 1.5581341,0.27809227 0.18894711 1.4599512,0.2549358 0.25191355 1.5237612,0.23822743 0.34760293 1.4868942,0.21569562 0.2805979 1.4257718,0.03269879 -0.24299297 1.3085608,-0.049256314 -0.19246493 1.2265831,-0.027301269 0.07659797 1.2060149,0.16774927 -0.021148354 1.1476731,0.23435365 -0.014178297 1.073823,0.23788878 -0.036058377 0.97413224,0.2273535 -0.055855863 1.073534,0.16512176 0.22036892 1.4307241,0.094261676 0.5984831 1.4442979,0.013151057 0.94373477 1.542063,0.02977803 1.0607344 1.4061124,0.004896492 0.23539528 1.3871069,-0.021413222 0.61489385 1.4431925,-0.055412143 0.916762 1.6574767,-0.057953883 1.0667087 1.5869321,0.058006898 -0.35787624 1.3086916,0.116595514 -0.41837385 1.1791534,0.121470325 -0.44742942 1.2241925,0.1274178 -0.4221889 1.3432977,0.078210786 -0.4430565 1.1989571,-0.017542966 -0.41778532 1.2768278
0.079173334 0.22430831 1.4079784,0.07171157 0.056394577 1.3752904,0.06665617 -0.0772288 1.3460022,0.050694533 -0.28418133 1.3277146,0.076294385 -0.25402898 1.353181,0.18721431 -0.22807164 1.4296483,0.18484154 0.0029817966 1.5598522,0.26758596 0.17822427 1.4503225,0.2656429 0.24245986 1.5167401,0.25752407 0.3112513 1.5939219,0.22417924 0.27942675 1.4331225,0.029082127 -0.24598141 1.3098447,-0.04504714 -0.18945481 1.2247504,-0.04206507 0.07978563 1.2016869,0.17751819 0.03915952 1.1708878,0.25090265 0.049641825 1.1045027,0.3061486 0.010855656 1.0281171,0.26308388 0.009556487 1.128896,0.16330612 0.21615666 1.4306471,0.09726172 0.59443486 1.4439226,0.026491769 0.94163036 1.540289,0.04138977 1.054805 1.4013699,0.0033070967 0.23165901 1.3875371,-0.020851942 0.61079574 1.4421874,-0.044019356 0.9105624 1.6596607,-0.04501014 1.0578561 1.5843618,0.053487398 -0.36082792 1.3114612,0.12019567 -0.42283273 1.1869998,0.12287386 -0.4508659 1.2327476,0.121575356 -0.4232484 1.3512366,0.08116161 -0.4476676 1.2050359,-0.019096233 -0.42240357 1.2766123
0.0721279 0.21417706 1.406687,0.07071337 0.048103645 1.3786894,0.07285112 -0.08157767 1.3425273,0.052504346 -0.2848655 1.3261746,0.07848706 -0.25559193 1.350854,0.17670158 -0.23296475 1.4405999,0.16937892 0.0026589036 1.5523403,0.25926572 0.1890085 1.4806678,0.26155883 0.2526738 1.545515,0.25921115 0.3369018 1.6030109,0.2229938 0.2948895 1.449369,0.031987753 -0.2469575 1.3084341,-0.045017812 -0.19104227 1.2287016,-0.0554415 0.07419488 1.2146263,0.15206942 0.10279162 1.1419239,0.24789298 0.11142768 1.1239362,0.2530812 0.10667743 1.0239161,0.25048935 0.0877638 1.1035533,0.1559896 0.21025714 1.4257019,0.101485595 0.5834719 1.449663,0.04691196 0.92627007 1.549503,0.05911058 1.0346624 1.410289,-0.0034938904 0.2177118 1.3895406,-0.021412086 0.592692 1.4294856,-0.03270679 0.8893897 1.6417565,-0.041375473 1.0342388 1.5681329,0.053473584 -0.360416 1.310745,0.12202398 -0.42734215 1.1931275,0.124636576 -0.45203552 1.2397698,0.12120417 -0.41779935 1.3543953,0.083922535 -0.4514774 1.2118721,-0.01614315 -0.42453712 1.2794013
0.073832676 0.21340537 1.4059708,0.07171427 0.04725659 1.3787582,0.07348068 -0.08222708 1.3420123,0.053103037 -0.28546688 1.3258178,0.07884012 -0.25618288 1.3507172,0.17476088 -0.23339121 1.4428151,0.18283477 0.010478243 1.5349159,0.28959596 0.17972334 1.4461796,0.31547257 0.22230126 1.5221834,0.32857117 0.30606493 1.5788572,0.2565901 0.2836008 1.4941653,0.032826044 -0.247581 1.307791,-0.042043976 -0.1919868 1.2258836,-0.048048124 0.07358158 1.2184323,0.15526493 0.1302647 1.1507003,0.24289261 0.1738106 1.1503769,0.2528542 0.18867841 1.0517483,0.25446445 0.17506744 1.1057866,0.15778461 0.20931096 1.4244342,0.10063613 0.58233386 1.4429386,0.044928458 0.92413235 1.5451864,0.055469602 1.0330005 1.4062713,-0.0018704905 0.21709748 1.3893216,-0.02147851 0.591784 1.4302224,-0.029938497 0.888466 1.6424723,-0.04232143 1.0322585 1.5674225,0.05415942 -0.36102566 1.3105427,0.121593475 -0.42946783 1.1932071,0.12507513 -0.45328808 1.2402284,0.12296973 -0.41703317 1.3542285,0.08397925 -0.45357075 1.212917,-0.015321944 -0.42625898 1.2813562
0.07474402 0.2129998 1.4039186,0.07432502 0.0476204 1.377695,0.07770324 -0.08126898 1.3416955,0.058659837 -0.28337222 1.3239993,0.08391027 -0.25429052 1.3491594,0.17822097 -0.23235045 1.4420352,0.17556283 0.018147066 1.5092276,0.26324064 0.20411383 1.4376929,0.2980031 0.27199757 1.4861848,0.3381024 0.35204387 1.5338287,0.29266864 0.31530538 1.4614925,0.038424328 -0.24567735 1.3061903,-0.03051041 -0.1878745 1.2216786,-0.026379518 0.07630819 1.2161281,0.16193932 0.17948997 1.1662766,0.22759959 0.25129324 1.1678641,0.25744304 0.24694724 1.0728498,0.24486308 0.2572878 1.1342597,0.15793395 0.20964865 1.4237235,0.10094993 0.5806144 1.4415957,0.046155095 0.9212924 1.541015,0.059117 1.0302345 1.4036101,-0.00027198344 0.21602169 1.3860598,-0.021596503 0.58858204 1.4263406,-0.027663821 0.88584554 1.6343622,-0.04070459 1.0280514 1.5583485,0.06023292 -0.35839623 1.3082819,0.12597908 -0.43439087 1.1958175,0.1289736 -0.45539406 1.2438768,0.12756222 -0.41279984 1.3549668,0.08811118 -0.45645607 1.2167256,-0.010106549 -0.42349082 1.2829733
0.08149155 0.22220883 1.4102153,0.08173477 0.05369298 1.3825133,0.08610214 -0.0774069 1.344648,0.06227529 -0.28285933 1.3243542,0.088194534 -0.25402966 1.3507825,0.17584878 -0.23559684 1.4542341,0.19610797 0.002185464 1.5683553,0.26827052 0.21059203 1.5938904,0.28652313 0.2716481 1.660489,0.33343583 0.36253572 1.645084,0.27090007 0.3276429 1.5873927,0.042896286 -0.24378866 1.3061391,-0.021206938 -0.1782834 1.21984,0.0038906056 0.09007567 1.218976,0.17703249 0.22869928 1.1821789,0.24574775 0.30030793 1.1828784,0.26099148 0.29853275 1.0823742,0.26037225 0.3073485 1.1600559,0.16598037 0.21877371 1.4318534,0.10030743 0.5961093 1.4445517,0.041282706 0.94145405 1.5512458,0.056532256 1.0534348 1.4120096,0.005304262 0.22530642 1.3907032,-0.021298701 0.6044819 1.4360751,-0.033536077 0.91695905 1.6340035,-0.04801285 1.0592282 1.5517094,0.06242531 -0.35925183 1.3076653,0.13387066 -0.43773142 1.196325,0.13496798 -0.45875725 1.2455939,0.12910691 -0.41439897 1.3583955,0.09441563 -0.46003518 1.2162902,-0.008307964 -0.4257979 1.2795801
